filename	sentence	link
L094127001-CC.superconductors.tei.xml	Analysis of the asymmetry time spectra showed that below T c in the present SLCO sample more than 80 % of the muons stop in the superconducting regions (first component).	0
L094127001-CC.superconductors.tei.xml	In this regions the internal magnetic field is smaller than the external one because of the diamagnetic screening and the depolarization rate is much higher than in the normal state because of the flux-line lattice formation.	0
L094127001-CC.superconductors.tei.xml	The rest 20 % of the muons (second component) oscillate with a frequency nearly equal to that corresponding to the applied magnetic field with a much smaller depolarization rate.	0
L094127001-CC.superconductors.tei.xml	This signal is most probably coming from the muons stopping in the nonsuperconducting grain boundaries and other defects in the structure and is often observed in polycrystalline HTS .	0
L094127001-CC.superconductors.tei.xml	As already mentioned samples of ILS prepared so far suffer from the small volume fraction of the superconducting phase.	0
L094127001-CC.superconductors.tei.xml	As a real space microscopic probe µSR can distinguish between the superconducting and nonsuperconducting phases and determine their relative volume fractions.	0
L094127001-CC.superconductors.tei.xml	The present µSR measurements provide microscopic evidence for the excellent quality of the SLCO ILS prepared with the cubic multi-anvil press technique .	0
L094127001-CC.superconductors.tei.xml	In polycrystalline samples the effective penetration depth λ ef f (powder average) can be extracted from the µSR depolarization rate σ ∼ λ −2 ef f .	0
L094127001-CC.superconductors.tei.xml	It was shown that in polycrystalline samples of highly anisotropic systems such as the HTS (γ=λ c /λ ab > 5), λ ef f is dominated by the shorter penetration depth λ ab and λ ef f = 1.31λ ab .	0
L094127001-CC.superconductors.tei.xml	Recent magnetization measurements in grainaligned SLCO showed a rather high anisotropy value γ=9 .	0
L094127001-CC.superconductors.tei.xml	Therefore the measured λ ef f is solely determined by the in-plane penetration depth λ ab .	0
L094127001-CC.superconductors.tei.xml	The relation between σ and λ ab is only valid for high magnetic fields (B ext > 2µ 0 H c1 ), when the separation between vortices is smaller than λ.	0
L094127001-CC.superconductors.tei.xml	In this case, according to the London model σ is field independent .	0
L094127001-CC.superconductors.tei.xml	To check for this, we measured σ as a function of the applied field at T=10 K. Each point was obtained by field-cooling the sample from above T c to 10 K. The inset of shows that σ strongly increases with increasing magnetic field up to B ext ≃50 mT and above 50 mT changes very little with magnetic field.	0
L094127001-CC.superconductors.tei.xml	Such a behavior is expected within the London model and is typical for polycrystalline HTS .	0
L094127001-CC.superconductors.tei.xml	It can be seen that above 50 mT σ(B) shows a tendency of gradual decrease with increasing field.	0
L094127001-CC.superconductors.tei.xml	This can be due to the increase of λ with magnetic field due to the anisotropic order parameter and the associated nonlinear effect due to the Doppler shift of the quasiparticles in the nodal region .	0
L094127001-CC.superconductors.tei.xml	However, the field range in our experiment is too narrow to discuss this in more detail.	0
L094127001-CC.superconductors.tei.xml	Based on the σ(B) measurements, we studied the temperature dependence of σ in a magnetic field of 600 mT (the largest available field of the GPS spectrometer at PSI).	0
L094127001-CC.superconductors.tei.xml	We choose the highest magnetic field because at higher fields the enhanced vortex-vortex interaction helps to maintain the long-range order of the vortex lattice, which is important for the determination of λ.	0
L094127001-CC.superconductors.tei.xml	shows the temperature dependence of the muon spin depolarization rate σ(T ) at B ext =0.6 T. The values of σ(T ) were derived after subtraction of the small normal state temperature-independent depolarization rate	0
L094127001-CC.superconductors.tei.xml	Temperature dependence of the µSR depolarization rate σ(T ) of Sr0.9La0.1CuO2.	0
L094127001-CC.superconductors.tei.xml	Inset: depolarization rate as a function of the external magnetic field Bext at 10 K. originating from the copper nuclear moments (σ(T ) 2 =σ 2 1σ 2 norm ).	0
L094127001-CC.superconductors.tei.xml	From the data in extrapolated to 0 K we obtain the value σ(0)=4.6(1) µs −1 which corresponds to λ ab (0)=116(2) nm.	0
L094127001-CC.superconductors.tei.xml	The value σ(0)= 4.6(1) µs −1 is one of the highest among all HTS. shows T c plotted versus σ(0) (Uemura plot ) for p-type cuprates, including the present result for n-type SLCO.	0
L094127001-CC.superconductors.tei.xml	One can see that SLCO strongly deviates from the Uemura line.	0
L094127001-CC.superconductors.tei.xml	It is interesting to consider the situation in n-type HTS with the T ′ -structure.	0
L094127001-CC.superconductors.tei.xml	As we already mentioned it was not possible to extract the value of λ in this type of compounds with µSR, and most of the experiments were performed by means of microwave surface impedance technique which yielded very controversial results due to the difficulty to extract the absolute values of λ.	0
L094127001-CC.superconductors.tei.xml	There are however two studies of λ(0) in Nd 1.85 Ce 0.15 CuO 4 (NCCO) single crystals by means of magnetization and infrared optics .	0
L094127001-CC.superconductors.tei.xml	We included in these λ(0) values converted to σ(0).	0
L094127001-CC.superconductors.tei.xml	It is seen that similar to ILS SLCO, n-type NCCO with the T ′structure strongly deviates from the Uemura line.	0
L094127001-CC.superconductors.tei.xml	This was also pointed out by Homes et al. from the optical measurements .	0
L094127001-CC.superconductors.tei.xml	Based on the presented results one can conclude that n-type HTS do not follow the Uemura relation established in p-type HTS.	0
L094127001-CC.superconductors.tei.xml	There are several important differences between the normal-state properties of the p-and n-type cuprates.	0
L094127001-CC.superconductors.tei.xml	The p-type materials show T -linear in-plane electrical resistivity and incommensurate magnetic fluctuations whereas the T ′ n-type materials show a T 2 dependence of the in-plane resistivity and commensurate magnetic fluctuations .	0
L094127001-CC.superconductors.tei.xml	NMR experiments in 0 20 40 60 80 100 120 0 1 2 3 4 5 T c (K) σ (0) [µ s -1 ] La214 Y123 Bi2223 SLCO NCCO FIG.	0
L094127001-CC.superconductors.tei.xml	3: Tc versus σ(0) for p-and n-type cuprate superconductors.	0
L094127001-CC.superconductors.tei.xml	Open symbols represent data taken from Uemura et al. for various p-type HTS [3].	0
L094127001-CC.superconductors.tei.xml	The solid line is the universal Uemura line for different underdoped p-type HTS.	0
L094127001-CC.superconductors.tei.xml	Dotted lines represent deviation from the Uemura relation near optimal doping.	0
L094127001-CC.superconductors.tei.xml	Solid diamond shows the Sr0.9La0.1CuO2 (SLCO) data obtained in the present work.	0
L094127001-CC.superconductors.tei.xml	Solid square and triangle show the data for Nd1.85Ce0.15CuO 4−δ (NCCO) single crystals obtained from magnetization [20] and optical [21] measurements, respectively.	0
L094127001-CC.superconductors.tei.xml	Dashed line represents a tentative Tc vs. σ(0) relation for n-type cuprates.	0
L094127001-CC.superconductors.tei.xml	n-type cuprates found no evidence of the pseudogap in contrast to p-type materials .	0
L094127001-CC.superconductors.tei.xml	Present results show that the differences between the p-and n-type cuprates extend also to the superconducting state.	0
L094127001-CC.superconductors.tei.xml	Namely, we observed that in n-type cuprates the superfluid density n s /m * is more than four times larger compared to p-type cuprates with the same T c .	0
L094127001-CC.superconductors.tei.xml	Finally let us comment the temperature dependence σ(T ) presented in .	0
L094127001-CC.superconductors.tei.xml	One can see that at low temperatures (below ∼15 K) σ(T ) is not constant and instead follows the linear temperature dependence.	0
L094127001-CC.superconductors.tei.xml	Usually a linear low-temperature behavior of σ(T ) is taken as an indication for a d-wave gap function with line nodes .	0
L094127001-CC.superconductors.tei.xml	However, experience with p-type cuprates showed that the single crystals are required for conclusive determination of the intrinsic temperature dependence of σ and hence of the λ using µSR technique .	0
L094127001-CC.superconductors.tei.xml	Unfortunately, single crystals of SLCO are not available at present.	0
L094127001-CC.superconductors.tei.xml	Concerning the pairing symmetry in SLCO based on other experiments, we note that the recent tunneling experiments suggest strong-coupling s-wave pairing in SLCO .	0
L094127001-CC.superconductors.tei.xml	On the other hand, NMR spin-lattice relaxation and Knight shift measurements were found to be more consistent with the line-nodes gap .	0
L094127001-CC.superconductors.tei.xml	It remains to be understood why different experimental techniques provide controversial results concerning the pairing symmetry in SLCO.	0
L094127001-CC.superconductors.tei.xml	In summary, we performed TF-µSR measurements of the in-plane penetration depth λ ab in n-type ILS Sr 0.9 La 0.1 CuO 2 .	0
L094127001-CC.superconductors.tei.xml	Absence of the magnetic rare-earth elements in this compound allowed to measure for the first time the absolute value of λ ab (0) in n-type HTS using µSR.	0
L094127001-CC.superconductors.tei.xml	We found λ ab (0)=116(2) nm.	0
L094127001-CC.superconductors.tei.xml	The zerotemperature depolarization rate σ(0) ∝ 1/λ 2 (0)= 4.6(1) µs −1 is more than four times higher than expected from the Uemura line.	0
L094127001-CC.superconductors.tei.xml	Therefore this n-type HTS does not follow the Uemura relation in contrast to p-type HTS.	0
L094127001-CC.superconductors.tei.xml	We also performed ZF-µSR experiments and found no evidence of magnetic order in SLCO.	0
L094127001-CC.superconductors.tei.xml	This indicates the competitive character of AF order and superconductivity in n-type cuprates in agreement with the recent neutron scattering experiments .	0
SSC1270493-CC.superconductors.tei.xml	Solid State Communications Superconductivity in CoSr 2 (Y 1-x Ca x )	0
SSC1270493-CC.superconductors.tei.xml	Cu 2 O 7+δ	0
SSC1270493-CC.superconductors.tei.xml	"The roles of aliovalent Ca II -for-Y III substitution and high-pressure-oxygen annealing in the process of ""superconducterizing"" the Co-based layered copper oxide, CoSr 2 (Y 1-x Ca x )Cu 2 O 7+δ (Co-1212), were investigated."	0
SSC1270493-CC.superconductors.tei.xml	The as-air-synthesized samples up to x = 0.4 were found essentially oxygen stoichiometric (-0.03 ≤ δ ≤ 0.00).	0
SSC1270493-CC.superconductors.tei.xml	These samples, however, were not superconductive, suggesting that the holes created by the divalent-for-trivalent cation substitution are trapped on Co in the charge reservoir.	0
